259,LOAN,2015-06-01 11:34:48.035,2015-06-01 12:57:36.035,2015-06-01 13:00:36.035
260,BALANCE,2015-06-01 11:35:24.035,2015-06-01 12:58:12.035,2015-06-01 13:01:12.035
261,DEPOSIT,2015-06-01 11:36:00.035,2015-06-01 13:00:36.035,2015-06-01 13:03:36.035
262,ATM,2015-06-01 11:36:36.035,2015-06-01 13:01:12.035,2015-06-01 13:04:12.035
263,DEPOSIT,2015-06-01 11:37:12.035,2015-06-01 13:01:12.035,2015-06-01 13:09:12.035
264,ATM,2015-06-01 11:37:48.035,2015-06-01 13:01:48.035,2015-06-01 13:09:48.035
265,LOAN,2015-06-01 11:38:24.035,2015-06-01 13:02:24.035,2015-06-01 13:14:24.035
266,WIRE,2015-06-01 11:39:00.035,2015-06-01 13:03:00.035,2015-06-01 13:15:00.035
267,WIRE,2015-06-01 11:39:36.035,2015-06-01 13:03:36.035,2015-06-01 13:06:36.035
268,WIRE,2015-06-01 11:40:12.035,2015-06-01 13:04:12.035,2015-06-01 13:07:12.035
269,ATM,2015-06-01 11:40:48.035,2015-06-01 13:06:36.035,2015-06-01 13:09:36.035
270,BALANCE,2015-06-01 11:41:24.035,2015-06-01 13:07:12.035,2015-06-01 13:10:12.035
271,BALANCE,2015-06-01 11:42:00.035,2015-06-01 13:09:12.035,2015-06-01 13:17:12.035
272,WIRE,2015-06-01 11:42:36.035,2015-06-01 13:09:36.035,2015-06-01 13:12:36.035
273,BALANCE,2015-06-01 11:43:12.035,2015-06-01 13:09:48.035,2015-06-01 13:17:48.035
274,OPEN,2015-06-01 11:43:48.035,2015-06-01 13:10:12.035,2015-06-01 13:13:12.035
275,DEPOSIT,2015-06-01 11:44:24.035,2015-06-01 13:12:36.035,2015-06-01 13:15:36.035
276,CHECK,2015-06-01 11:45:00.035,2015-06-01 13:13:12.035,2015-06-01 13:16:12.035
277,BALANCE,2015-06-01 11:45:36.035,2015-06-01 13:14:24.035,2015-06-01 13:26:24.035
278,BALANCE,2015-06-01 11:46:12.035,2015-06-01 13:15:00.035,2015-06-01 13:27:00.035
279,LOAN,2015-06-01 11:46:48.035,2015-06-01 13:15:36.035,2015-06-01 13:18:36.035
280,WIRE,2015-06-01 11:47:24.035,2015-06-01 13:16:12.035,2015-06-01 13:19:12.035
281,CHECK,2015-06-01 11:48:00.035,2015-06-01 13:17:12.035,2015-06-01 13:25:12.035
282,WITHDRAW,2015-06-01 11:48:36.035,2015-06-01 13:17:48.035,2015-06-01 13:25:48.035
283,DEPOSIT,2015-06-01 11:49:12.035,2015-06-01 13:18:36.035,2015-06-01 13:21:36.035
284,CHECK,2015-06-01 11:49:48.035,2015-06-01 13:19:12.035,2015-06-01 13:22:12.035
285,WITHDRAW,2015-06-01 11:50:24.035,2015-06-01 13:21:36.035,2015-06-01 13:24:36.035
286,LOAN,2015-06-01 11:51:00.035,2015-06-01 13:22:12.035,2015-06-01 13:25:12.035
287,DEPOSIT,2015-06-01 11:51:36.035,2015-06-01 13:24:36.035,2015-06-01 13:27:36.035
288,OPEN,2015-06-01 11:52:12.035,2015-06-01 13:25:12.035,2015-06-01 13:28:12.035
289,TRANSFER,2015-06-01 11:52:48.035,2015-06-01 13:25:12.035,2015-06-01 13:33:12.035
290,LOAN,2015-06-01 11:53:24.035,2015-06-01 13:25:48.035,2015-06-01 13:33:48.035
291,CHECK,2015-06-01 11:54:00.035,2015-06-01 13:26:24.035,2015-06-01 13:38:24.035
292,WIRE,2015-06-01 11:54:36.035,2015-06-01 13:27:00.035,2015-06-01 13:39:00.035
293,CHECK,2015-06-01 11:55:12.035,2015-06-01 13:27:36.035,2015-06-01 13:30:36.035
294,DEPOSIT,2015-06-01 11:55:48.035,2015-06-01 13:28:12.035,2015-06-01 13:31:12.035
295,CHECK,2015-06-01 11:56:24.035,2015-06-01 13:30:36.035,2015-06-01 13:33:36.035
296,CHECK,2015-06-01 11:57:00.035,2015-06-01 13:31:12.035,2015-06-01 13:34:12.035
297,TRANSFER,2015-06-01 11:57:36.035,2015-06-01 13:33:12.035,2015-06-01 13:41:12.035
298,LOAN,2015-06-01 11:58:12.035,2015-06-01 13:33:36.035,2015-06-01 13:36:36.035
299,LOAN,2015-06-01 11:58:48.035,2015-06-01 13:33:48.035,2015-06-01 13:41:48.035
300,LOAN,2015-06-01 11:59:24.035,2015-06-01 13:34:12.035,2015-06-01 13:37:12.035
301,TRANSFER,2015-06-01 12:00:00.035,2015-06-01 13:36:36.035,2015-06-01 13:39:36.035
302,WITHDRAW,2015-06-01 12:00:36.035,2015-06-01 13:37:12.035,2015-06-01 13:40:12.035
303,WITHDRAW,2015-06-01 12:01:12.035,2015-06-01 13:38:24.035,2015-06-01 13:50:24.035
304,ATM,2015-06-01 12:01:48.035,2015-06-01 13:39:00.035,2015-06-01 13:51:00.035
305,DEPOSIT,2015-06-01 12:02:24.035,2015-06-01 13:39:36.035,2015-06-01 13:42:36.035
306,TRANSFER,2015-06-01 12:03:00.035,2015-06-01 13:40:12.035,2015-06-01 13:43:12.035
307,LOAN,2015-06-01 12:03:36.035,2015-06-01 13:41:12.035,2015-06-01 13:49:12.035
308,CHECK,2015-06-01 12:04:12.035,2015-06-01 13:41:48.035,2015-06-01 13:49:48.035
309,LOAN,2015-06-01 12:04:48.035,2015-06-01 13:42:36.035,2015-06-01 13:45:36.035
310,WITHDRAW,2015-06-01 12:05:24.035,2015-06-01 13:43:12.035,2015-06-01 13:46:12.035
311,OPEN,2015-06-01 12:06:00.035,2015-06-01 13:45:36.035,2015-06-01 13:48:36.035
312,TRANSFER,2015-06-01 12:06:36.035,2015-06-01 13:46:12.035,2015-06-01 13:49:12.035
313,OPEN,2015-06-01 12:07:12.035,2015-06-01 13:48:36.035,2015-06-01 13:51:36.035
314,WITHDRAW,2015-06-01 12:07:48.035,2015-06-01 13:49:12.035,2015-06-01 13:52:12.035
315,CHECK,2015-06-01 12:08:24.035,2015-06-01 13:49:12.035,2015-06-01 13:57:12.035
316,TRANSFER,2015-06-01 12:09:00.035,2015-06-01 13:49:48.035,2015-06-01 13:57:48.035
317,BALANCE,2015-06-01 12:09:36.035,2015-06-01 13:50:24.035,2015-06-01 14:02:24.035
318,BALANCE,2015-06-01 12:10:12.035,2015-06-01 13:51:00.035,2015-06-01 14:03:00.035
319,ATM,2015-06-01 12:10:48.035,2015-06-01 13:51:36.035,2015-06-01 13:54:36.035
320,WIRE,2015-06-01 12:11:24.035,2015-06-01 13:52:12.035,2015-06-01 13:55:12.035
321,CHECK,2015-06-01 12:12:00.035,2015-06-01 13:54:36.035,2015-06-01 13:57:36.035
322,CHECK,2015-06-01 12:12:36.035,2015-06-01 13:55:12.035,2015-06-01 13:58:12.035
323,CHECK,2015-06-01 12:13:12.035,2015-06-01 13:57:12.035,2015-06-01 14:05:12.035
324,CHECK,2015-06-01 12:13:48.035,2015-06-01 13:57:36.035,2015-06-01 14:00:36.035
325,WITHDRAW,2015-06-01 12:14:24.035,2015-06-01 13:57:48.035,2015-06-01 14:05:48.035
326,LOAN,2015-06-01 12:15:00.035,2015-06-01 13:58:12.035,2015-06-01 14:01:12.035
327,CHECK,2015-06-01 12:15:36.035,2015-06-01 14:00:36.035,2015-06-01 14:03:36.035
328,DEPOSIT,2015-06-01 12:16:12.035,2015-06-01 14:01:12.035,2015-06-01 14:04:12.035
329,DEPOSIT,2015-06-01 12:16:48.035,2015-06-01 14:02:24.035,2015-06-01 14:14:24.035
330,LOAN,2015-06-01 12:17:24.035,2015-06-01 14:03:00.035,2015-06-01 14:15:00.035
331,CHECK,2015-06-01 12:18:00.035,2015-06-01 14:03:36.035,2015-06-01 14:06:36.035
332,TRANSFER,2015-06-01 12:18:36.035,2015-06-01 14:04:12.035,2015-06-01 14:07:12.035
333,WIRE,2015-06-01 12:19:12.035,2015-06-01 14:05:12.035,2015-06-01 14:13:12.035
334,TRANSFER,2015-06-01 12:19:48.035,2015-06-01 14:05:48.035,2015-06-01 14:13:48.035
335,OPEN,2015-06-01 12:20:24.035,2015-06-01 14:06:36.035,2015-06-01 14:09:36.035
336,CHECK,2015-06-01 12:21:00.035,2015-06-01 14:07:12.035,2015-06-01 14:10:12.035
337,TRANSFER,2015-06-01 12:21:36.035,2015-06-01 14:09:36.035,2015-06-01 14:12:36.035
338,WIRE,2015-06-01 12:22:12.035,2015-06-01 14:10:12.035,2015-06-01 14:13:12.035
339,CHECK,2015-06-01 12:22:48.035,2015-06-01 14:12:36.035,2015-06-01 14:15:36.035
340,BALANCE,2015-06-01 12:23:24.035,2015-06-01 14:13:12.035,2015-06-01 14:16:12.035
341,WIRE,2015-06-01 12:24:00.035,2015-06-01 14:13:12.035,2015-06-01 14:21:12.035
342,WIRE,2015-06-01 12:24:36.035,2015-06-01 14:13:48.035,2015-06-01 14:21:48.035
343,LOAN,2015-06-01 12:25:12.035,2015-06-01 14:14:24.035,2015-06-01 14:26:24.035
344,BALANCE,2015-06-01 12:25:48.035,2015-06-01 14:15:00.035,2015-06-01 14:27:00.035
345,DEPOSIT,2015-06-01 12:26:24.035,2015-06-01 14:15:36.035,2015-06-01 14:18:36.035
346,TRANSFER,2015-06-01 12:27:00.035,2015-06-01 14:16:12.035,2015-06-01 14:19:12.035
347,WITHDRAW,2015-06-01 12:27:36.035,2015-06-01 14:18:36.035,2015-06-01 14:21:36.035
348,BALANCE,2015-06-01 12:28:12.035,2015-06-01 14:19:12.035,2015-06-01 14:22:12.035
349,TRANSFER,2015-06-01 12:28:48.035,2015-06-01 14:21:12.035,2015-06-01 14:29:12.035
350,LOAN,2015-06-01 12:29:24.035,2015-06-01 14:21:36.035,2015-06-01 14:24:36.035
351,DEPOSIT,2015-06-01 12:30:00.035,2015-06-01 14:21:48.035,2015-06-01 14:29:48.035
352,WIRE,2015-06-01 12:30:36.035,2015-06-01 14:22:12.035,2015-06-01 14:25:12.035
353,BALANCE,2015-06-01 12:31:12.035,2015-06-01 14:24:36.035,2015-06-01 14:27:36.035
354,BALANCE,2015-06-01 12:31:48.035,2015-06-01 14:25:12.035,2015-06-01 14:28:12.035
355,WITHDRAW,2015-06-01 12:32:24.035,2015-06-01 14:26:24.035,2015-06-01 14:38:24.035
356,ATM,2015-06-01 12:33:00.035,2015-06-01 14:27:00.035,2015-06-01 14:39:00.035
357,TRANSFER,2015-06-01 12:33:36.035,2015-06-01 14:27:36.035,2015-06-01 14:30:36.035
358,DEPOSIT,2015-06-01 12:34:12.035,2015-06-01 14:28:12.035,2015-06-01 14:31:12.035
359,DEPOSIT,2015-06-01 12:34:48.035,2015-06-01 14:29:12.035,2015-06-01 14:37:12.035
360,CHECK,2015-06-01 12:35:24.035,2015-06-01 14:29:48.035,2015-06-01 14:37:48.035
361,BALANCE,2015-06-01 12:36:00.035,2015-06-01 14:30:36.035,2015-06-01 14:33:36.035
362,WITHDRAW,2015-06-01 12:36:36.035,2015-06-01 14:31:12.035,2015-06-01 14:34:12.035
363,TRANSFER,2015-06-01 12:37:12.035,2015-06-01 14:33:36.035,2015-06-01 14:36:36.035
364,ATM,2015-06-01 12:37:48.035,2015-06-01 14:34:12.035,2015-06-01 14:37:12.035
365,CHECK,2015-06-01 12:38:24.035,2015-06-01 14:36:36.035,2015-06-01 14:39:36.035
366,TRANSFER,2015-06-01 12:39:00.035,2015-06-01 14:37:12.035,2015-06-01 14:40:12.035
367,WITHDRAW,2015-06-01 12:39:36.035,2015-06-01 14:37:12.035,2015-06-01 14:45:12.035
368,BALANCE,2015-06-01 12:40:12.035,2015-06-01 14:37:48.035,2015-06-01 14:45:48.035
369,CHECK,2015-06-01 12:40:48.035,2015-06-01 14:38:24.035,2015-06-01 14:50:24.035
370,TRANSFER,2015-06-01 12:41:24.035,2015-06-01 14:39:00.035,2015-06-01 14:51:00.035
371,WIRE,2015-06-01 12:42:00.035,2015-06-01 14:39:36.035,2015-06-01 14:42:36.035
372,ATM,2015-06-01 12:42:36.035,2015-06-01 14:40:12.035,2015-06-01 14:43:12.035
373,CHECK,2015-06-01 12:43:12.035,2015-06-01 14:42:36.035,2015-06-01 14:45:36.035
374,WITHDRAW,2015-06-01 12:43:48.035,2015-06-01 14:43:12.035,2015-06-01 14:46:12.035
375,CHECK,2015-06-01 12:44:24.035,2015-06-01 14:45:12.035,2015-06-01 14:53:12.035
376,BALANCE,2015-06-01 12:45:00.035,2015-06-01 14:45:36.035,2015-06-01 14:48:36.035
377,WIRE,2015-06-01 12:45:36.035,2015-06-01 14:45:48.035,2015-06-01 14:53:48.035
378,WIRE,2015-06-01 12:46:12.035,2015-06-01 14:46:12.035,2015-06-01 14:49:12.035
379,WITHDRAW,2015-06-01 12:46:48.035,2015-06-01 14:48:36.035,2015-06-01 14:51:36.035
380,BALANCE,2015-06-01 12:47:24.035,2015-06-01 14:49:12.035,2015-06-01 14:52:12.035
381,OPEN,2015-06-01 12:48:00.035,2015-06-01 14:50:24.035,2015-06-01 15:02:24.035
382,DEPOSIT,2015-06-01 12:48:36.035,2015-06-01 14:51:00.035,2015-06-01 15:03:00.035
383,OPEN,2015-06-01 12:49:12.035,2015-06-01 14:51:36.035,2015-06-01 14:54:36.035
384,ATM,2015-06-01 12:49:48.035,2015-06-01 14:52:12.035,2015-06-01 14:55:12.035
385,WITHDRAW,2015-06-01 12:50:24.035,2015-06-01 14:53:12.035,2015-06-01 15:01:12.035
386,BALANCE,2015-06-01 12:51:00.035,2015-06-01 14:53:48.035,2015-06-01 15:01:48.035
387,ATM,2015-06-01 12:51:36.035,2015-06-01 14:54:36.035,2015-06-01 14:57:36.035
388,TRANSFER,2015-06-01 12:52:12.035,2015-06-01 14:55:12.035,2015-06-01 14:58:12.035
389,TRANSFER,2015-06-01 12:52:48.035,2015-06-01 14:57:36.035,2015-06-01 15:00:36.035
390,ATM,2015-06-01 12:53:24.035,2015-06-01 14:58:12.035,2015-06-01 15:01:12.035
391,WIRE,2015-06-01 12:54:00.035,2015-06-01 15:00:36.035,2015-06-01 15:03:36.035
392,WIRE,2015-06-01 12:54:36.035,2015-06-01 15:01:12.035,2015-06-01 15:04:12.035
393,WIRE,2015-06-01 12:55:12.035,2015-06-01 15:01:12.035,2015-06-01 15:09:12.035
394,BALANCE,2015-06-01 12:55:48.035,2015-06-01 15:01:48.035,2015-06-01 15:09:48.035
395,CHECK,2015-06-01 12:56:24.035,2015-06-01 15:02:24.035,2015-06-01 15:14:24.035
396,OPEN,2015-06-01 12:57:00.035,2015-06-01 15:03:00.035,2015-06-01 15:15:00.035
397,LOAN,2015-06-01 12:57:36.035,2015-06-01 15:03:36.035,2015-06-01 15:06:36.035
398,ATM,2015-06-01 12:58:12.035,2015-06-01 15:04:12.035,2015-06-01 15:07:12.035
399,OPEN,2015-06-01 12:58:48.035,2015-06-01 15:06:36.035,2015-06-01 15:09:36.035
400,ATM,2015-06-01 12:59:24.035,2015-06-01 15:07:12.035,2015-06-01 15:10:12.035
401,BALANCE,2015-06-01 13:00:00.035,2015-06-01 15:09:12.035,2015-06-01 15:17:12.035
402,ATM,2015-06-01 13:00:36.035,2015-06-01 15:09:36.035,2015-06-01 15:12:36.035
403,CHECK,2015-06-01 13:01:12.035,2015-06-01 15:09:48.035,2015-06-01 15:17:48.035
404,CHECK,2015-06-01 13:01:48.035,2015-06-01 15:10:12.035,2015-06-01 15:13:12.035
405,OPEN,2015-06-01 13:02:24.035,2015-06-01 15:12:36.035,2015-06-01 15:15:36.035
406,TRANSFER,2015-06-01 13:03:00.035,2015-06-01 15:13:12.035,2015-06-01 15:16:12.035
407,LOAN,2015-06-01 13:03:36.035,2015-06-01 15:14:24.035,2015-06-01 15:26:24.035
408,WITHDRAW,2015-06-01 13:04:12.035,2015-06-01 15:15:00.035,2015-06-01 15:27:00.035
409,ATM,2015-06-01 13:04:48.035,2015-06-01 15:15:36.035,2015-06-01 15:18:36.035
410,BALANCE,2015-06-01 13:05:24.035,2015-06-01 15:16:12.035,2015-06-01 15:19:12.035
411,WIRE,2015-06-01 13:06:00.035,2015-06-01 15:17:12.035,2015-06-01 15:25:12.035
412,OPEN,2015-06-01 13:06:36.035,2015-06-01 15:17:48.035,2015-06-01 15:25:48.035
413,BALANCE,2015-06-01 13:07:12.035,2015-06-01 15:18:36.035,2015-06-01 15:21:36.035
414,OPEN,2015-06-01 13:07:48.035,2015-06-01 15:19:12.035,2015-06-01 15:22:12.035
415,TRANSFER,2015-06-01 13:08:24.035,2015-06-01 15:21:36.035,2015-06-01 15:24:36.035
416,LOAN,2015-06-01 13:09:00.035,2015-06-01 15:22:12.035,2015-06-01 15:25:12.035
417,DEPOSIT,2015-06-01 13:09:36.035,2015-06-01 15:24:36.035,2015-06-01 15:27:36.035
418,ATM,2015-06-01 13:10:12.035,2015-06-01 15:25:12.035,2015-06-01 15:28:12.035
419,DEPOSIT,2015-06-01 13:10:48.035,2015-06-01 15:25:12.035,2015-06-01 15:33:12.035
420,TRANSFER,2015-06-01 13:11:24.035,2015-06-01 15:25:48.035,2015-06-01 15:33:48.035
421,OPEN,2015-06-01 13:12:00.035,2015-06-01 15:26:24.035,2015-06-01 15:38:24.035
422,BALANCE,2015-06-01 13:12:36.035,2015-06-01 15:27:00.035,2015-06-01 15:39:00.035
423,WITHDRAW,2015-06-01 13:13:12.035,2015-06-01 15:27:36.035,2015-06-01 15:30:36.035
424,OPEN,2015-06-01 13:13:48.035,2015-06-01 15:28:12.035,2015-06-01 15:31:12.035
425,OPEN,2015-06-01 13:14:24.035,2015-06-01 15:30:36.035,2015-06-01 15:33:36.035
426,WIRE,2015-06-01 13:15:00.035,2015-06-01 15:31:12.035,2015-06-01 15:34:12.035
427,ATM,2015-06-01 13:15:36.035,2015-06-01 15:33:12.035,2015-06-01 15:41:12.035
428,WITHDRAW,2015-06-01 13:16:12.035,2015-06-01 15:33:36.035,2015-06-01 15:36:36.035
429,TRANSFER,2015-06-01 13:16:48.035,2015-06-01 15:33:48.035,2015-06-01 15:41:48.035
430,OPEN,2015-06-01 13:17:24.035,2015-06-01 15:34:12.035,2015-06-01 15:37:12.035
431,WIRE,2015-06-01 13:18:00.035,2015-06-01 15:36:36.035,2015-06-01 15:39:36.035
432,DEPOSIT,2015-06-01 13:18:36.035,2015-06-01 15:37:12.035,2015-06-01 15:40:12.035
433,WIRE,2015-06-01 13:19:12.035,2015-06-01 15:38:24.035,2015-06-01 15:50:24.035
434,LOAN,2015-06-01 13:19:48.035,2015-06-01 15:39:00.035,2015-06-01 15:51:00.035
435,ATM,2015-06-01 13:20:24.035,2015-06-01 15:39:36.035,2015-06-01 15:42:36.035
436,LOAN,2015-06-01 13:21:00.035,2015-06-01 15:40:12.035,2015-06-01 15:43:12.035
437,TRANSFER,2015-06-01 13:21:36.035,2015-06-01 15:41:12.035,2015-06-01 15:49:12.035
438,DEPOSIT,2015-06-01 13:22:12.035,2015-06-01 15:41:48.035,2015-06-01 15:49:48.035
439,BALANCE,2015-06-01 13:22:48.035,2015-06-01 15:42:36.035,2015-06-01 15:45:36.035
440,CHECK,2015-06-01 13:23:24.035,2015-06-01 15:43:12.035,2015-06-01 15:46:12.035
441,CHECK,2015-06-01 13:24:00.035,2015-06-01 15:45:36.035,2015-06-01 15:48:36.035
442,CHECK,2015-06-01 13:24:36.035,2015-06-01 15:46:12.035,2015-06-01 15:49:12.035
443,ATM,2015-06-01 13:25:12.035,2015-06-01 15:48:36.035,2015-06-01 15:51:36.035
444,TRANSFER,2015-06-01 13:25:48.035,2015-06-01 15:49:12.035,2015-06-01 15:52:12.035
445,WIRE,2015-06-01 13:26:24.035,2015-06-01 15:49:12.035,2015-06-01 15:57:12.035
446,LOAN,2015-06-01 13:27:00.035,2015-06-01 15:49:48.035,2015-06-01 15:57:48.035
447,CHECK,2015-06-01 13:27:36.035,2015-06-01 15:50:24.035,2015-06-01 16:02:24.035
448,TRANSFER,2015-06-01 13:28:12.035,2015-06-01 15:51:00.035,2015-06-01 16:03:00.035
449,OPEN,2015-06-01 13:28:48.035,2015-06-01 15:51:36.035,2015-06-01 15:54:36.035
450,WITHDRAW,2015-06-01 13:29:24.035,2015-06-01 15:52:12.035,2015-06-01 15:55:12.035
451,OPEN,2015-06-01 13:30:00.035,2015-06-01 15:54:36.035,2015-06-01 15:57:36.035
452,WITHDRAW,2015-06-01 13:30:36.035,2015-06-01 15:55:12.035,2015-06-01 15:58:12.035
453,BALANCE,2015-06-01 13:31:12.035,2015-06-01 15:57:12.035,2015-06-01 16:05:12.035
454,CHECK,2015-06-01 13:31:48.035,2015-06-01 15:57:36.035,2015-06-01 16:00:36.035
455,LOAN,2015-06-01 13:32:24.035,2015-06-01 15:57:48.035,2015-06-01 16:05:48.035
456,CHECK,2015-06-01 13:33:00.035,2015-06-01 15:58:12.035,2015-06-01 16:01:12.035
457,WIRE,2015-06-01 13:33:36.035,2015-06-01 16:00:36.035,2015-06-01 16:03:36.035
458,OPEN,2015-06-01 13:34:12.035,2015-06-01 16:01:12.035,2015-06-01 16:04:12.035
459,BALANCE,2015-06-01 13:34:48.035,2015-06-01 16:02:24.035,2015-06-01 16:14:24.035
460,LOAN,2015-06-01 13:35:24.035,2015-06-01 16:03:00.035,2015-06-01 16:15:00.035
461,WIRE,2015-06-01 13:36:00.035,2015-06-01 16:03:36.035,2015-06-01 16:06:36.035
462,WIRE,2015-06-01 13:36:36.035,2015-06-01 16:04:12.035,2015-06-01 16:07:12.035
463,WIRE,2015-06-01 13:37:12.035,2015-06-01 16:05:12.035,2015-06-01 16:13:12.035
464,BALANCE,2015-06-01 13:37:48.035,2015-06-01 16:05:48.035,2015-06-01 16:13:48.035
465,TRANSFER,2015-06-01 13:38:24.035,2015-06-01 16:06:36.035,2015-06-01 16:09:36.035
466,WITHDRAW,2015-06-01 13:39:00.035,2015-06-01 16:07:12.035,2015-06-01 16:10:12.035
467,OPEN,2015-06-01 13:39:36.035,2015-06-01 16:09:36.035,2015-06-01 16:12:36.035
468,OPEN,2015-06-01 13:40:12.035,2015-06-01 16:10:12.035,2015-06-01 16:13:12.035
469,TRANSFER,2015-06-01 13:40:48.035,2015-06-01 16:12:36.035,2015-06-01 16:15:36.035
470,DEPOSIT,2015-06-01 13:41:24.035,2015-06-01 16:13:12.035,2015-06-01 16:16:12.035
471,LOAN,2015-06-01 13:42:00.035,2015-06-01 16:13:12.035,2015-06-01 16:21:12.035
472,BALANCE,2015-06-01 13:42:36.035,2015-06-01 16:13:48.035,2015-06-01 16:21:48.035
473,OPEN,2015-06-01 13:43:12.035,2015-06-01 16:14:24.035,2015-06-01 16:26:24.035
474,OPEN,2015-06-01 13:43:48.035,2015-06-01 16:15:00.035,2015-06-01 16:27:00.035
475,BALANCE,2015-06-01 13:44:24.035,2015-06-01 16:15:36.035,2015-06-01 16:18:36.035
476,OPEN,2015-06-01 13:45:00.035,2015-06-01 16:16:12.035,2015-06-01 16:19:12.035
477,OPEN,2015-06-01 13:45:36.035,2015-06-01 16:18:36.035,2015-06-01 16:21:36.035
478,WITHDRAW,2015-06-01 13:46:12.035,2015-06-01 16:19:12.035,2015-06-01 16:22:12.035
479,LOAN,2015-06-01 13:46:48.035,2015-06-01 16:21:12.035,2015-06-01 16:29:12.035
480,WITHDRAW,2015-06-01 13:47:24.035,2015-06-01 16:21:36.035,2015-06-01 16:24:36.035
481,WIRE,2015-06-01 13:48:00.035,2015-06-01 16:21:48.035,2015-06-01 16:29:48.035
482,TRANSFER,2015-06-01 13:48:36.035,2015-06-01 16:22:12.035,2015-06-01 16:25:12.035
483,BALANCE,2015-06-01 13:49:12.035,2015-06-01 16:24:36.035,2015-06-01 16:27:36.035
484,OPEN,2015-06-01 13:49:48.035,2015-06-01 16:25:12.035,2015-06-01 16:28:12.035
485,WITHDRAW,2015-06-01 13:50:24.035,2015-06-01 16:26:24.035,2015-06-01 16:38:24.035
486,WITHDRAW,2015-06-01 13:51:00.035,2015-06-01 16:27:00.035,2015-06-01 16:39:00.035
487,ATM,2015-06-01 13:51:36.035,2015-06-01 16:27:36.035,2015-06-01 16:30:36.035
488,LOAN,2015-06-01 13:52:12.035,2015-06-01 16:28:12.035,2015-06-01 16:31:12.035
489,ATM,2015-06-01 13:52:48.035,2015-06-01 16:29:12.035,2015-06-01 16:37:12.035
490,CHECK,2015-06-01 13:53:24.035,2015-06-01 16:29:48.035,2015-06-01 16:37:48.035
491,ATM,2015-06-01 13:54:00.035,2015-06-01 16:30:36.035,2015-06-01 16:33:36.035
492,CHECK,2015-06-01 13:54:36.035,2015-06-01 16:31:12.035,2015-06-01 16:34:12.035
493,CHECK,2015-06-01 13:55:12.035,2015-06-01 16:33:36.035,2015-06-01 16:36:36.035
494,TRANSFER,2015-06-01 13:55:48.035,2015-06-01 16:34:12.035,2015-06-01 16:37:12.035
495,TRANSFER,2015-06-01 13:56:24.035,2015-06-01 16:36:36.035,2015-06-01 16:39:36.035
496,LOAN,2015-06-01 13:57:00.035,2015-06-01 16:37:12.035,2015-06-01 16:40:12.035
497,WIRE,2015-06-01 13:57:36.035,2015-06-01 16:37:12.035,2015-06-01 16:45:12.035
498,BALANCE,2015-06-01 13:58:12.035,2015-06-01 16:37:48.035,2015-06-01 16:45:48.035
499,ATM,2015-06-01 13:58:48.035,2015-06-01 16:38:24.035,2015-06-01 16:50:24.035
500,WIRE,2015-06-01 13:59:24.035,2015-06-01 16:39:00.035,2015-06-01 16:51:00.035
501,CHECK,2015-06-01 14:00:00.035,2015-06-01 16:39:36.035,2015-06-01 16:42:36.035
502,LOAN,2015-06-01 14:00:36.035,2015-06-01 16:40:12.035,2015-06-01 16:43:12.035
503,ATM,2015-06-01 14:01:12.035,2015-06-01 16:42:36.035,2015-06-01 16:45:36.035
504,DEPOSIT,2015-06-01 14:01:48.035,2015-06-01 16:43:12.035,2015-06-01 16:46:12.035
505,WITHDRAW,2015-06-01 14:02:24.035,2015-06-01 16:45:12.035,2015-06-01 16:53:12.035
506,WIRE,2015-06-01 14:03:00.035,2015-06-01 16:45:36.035,2015-06-01 16:48:36.035
507,WIRE,2015-06-01 14:03:36.035,2015-06-01 16:45:48.035,2015-06-01 16:53:48.035
508,BALANCE,2015-06-01 14:04:12.035,2015-06-01 16:46:12.035,2015-06-01 16:49:12.035
509,ATM,2015-06-01 14:04:48.035,2015-06-01 16:48:36.035,2015-06-01 16:51:36.035
510,OPEN,2015-06-01 14:05:24.035,2015-06-01 16:49:12.035,2015-06-01 16:52:12.035
511,BALANCE,2015-06-01 14:06:00.035,2015-06-01 16:50:24.035,2015-06-01 17:02:24.035
512,BALANCE,2015-06-01 14:06:36.035,2015-06-01 16:51:00.035,2015-06-01 17:03:00.035
513,OPEN,2015-06-01 14:07:12.035,2015-06-01 16:51:36.035,2015-06-01 16:54:36.035
514,WIRE,2015-06-01 14:07:48.035,2015-06-01 16:52:12.035,2015-06-01 16:55:12.035
515,OPEN,2015-06-01 14:08:24.035,2015-06-01 16:53:12.035,2015-06-01 17:01:12.035
516,DEPOSIT,2015-06-01 14:09:00.035,2015-06-01 16:53:48.035,2015-06-01 17:01:48.035
517,WITHDRAW,2015-06-01 14:09:36.035,2015-06-01 16:54:36.035,2015-06-01 16:57:36.035
518,TRANSFER,2015-06-01 14:10:12.035,2015-06-01 16:55:12.035,2015-06-01 16:58:12.035
519,WITHDRAW,2015-06-01 14:10:48.035,2015-06-01 16:57:36.035,2015-06-01 17:00:36.035
520,LOAN,2015-06-01 14:11:24.035,2015-06-01 16:58:12.035,2015-06-01 17:01:12.035
521,ATM,2015-06-01 14:12:00.035,2015-06-01 17:00:36.035,2015-06-01 17:03:36.035
522,WITHDRAW,2015-06-01 14:12:36.035,2015-06-01 17:01:12.035,2015-06-01 17:04:12.035
523,BALANCE,2015-06-01 14:13:12.035,2015-06-01 17:01:12.035,2015-06-01 17:09:12.035
